content,current_date,date,rating,reviewer_name,title,total_rating
,2020/02/27,21 Dec 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,17 Dec 2019,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,17 Dec 2019,5,Saeed A.,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,15 Dec 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,09 Dec 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,08 Dec 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,07 Dec 2019,5,Nahid H.,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,04 Dec 2019,4,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,02 Dec 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,01 Dec 2019,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,30 Nov 2019,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,29 Nov 2019,5,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,27 Nov 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,24 Nov 2019,1,Daraz Customer,DM7 Zinc Alloy In Ear Earphone - Black,4.5
,2020/02/27,20 Nov 2019,3,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,17 Nov 2019,5,Daraz Customer,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
,2020/02/27,17 Nov 2019,4,md S.,DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black,4.5
